TransactionId,UserId,VisitYear,VisitMonth,VisitModeId,AttractionId,Rating,VisitDate
205885,56163,2013,9,4,1225,5.0,2013-09-01
205886,56163,2013,11,2,1225,4.0,2013-11-01
205887,56211,2022,7,2,1225,3.0,2022-07-01
205888,56211,2022,7,2,1225,5.0,2022-07-01
205889,56404,2017,6,3,1225,4.0,2017-06-01
205890,56778,2018,12,2,1225,4.0,2018-12-01
205891,56939,2018,7,2,1225,1.0,2018-07-01
205892,57374,2018,3,4,1225,4.0,2018-03-01
205893,57542,2014,1,2,1225,4.0,2014-01-01
205894,57927,2017,12,2,1225,3.0,2017-12-01
205895,57937,2015,12,5,1225,4.0,2015-12-01
205896,58123,2018,7,2,1225,3.0,2018-07-01
205897,59293,2019,3,2,1225,5.0,2019-03-01
205898,59327,2014,8,5,1225,5.0,2014-08-01
205899,59572,2015,9,5,1225,5.0,2015-09-01
205900,59651,2015,2,4,1225,3.0,2015-02-01
205901,59822,2015,4,3,1225,4.0,2015-04-01
205902,59822,2015,2,5,1225,5.0,2015-02-01
205903,60374,2017,2,2,1225,5.0,2017-02-01
205905,62081,2013,12,4,1225,5.0,2013-12-01
205906,62290,2016,7,4,1225,4.0,2016-07-01
205907,62324,2017,11,2,1225,5.0,2017-11-01
205908,62479,2015,1,4,1225,4.0,2015-01-01
205909,63184,2014,4,4,1225,4.0,2014-04-01
205911,63693,2014,9,3,1225,4.0,2014-09-01
205912,63707,2019,4,2,1225,1.0,2019-04-01
205913,63928,2015,3,4,1225,5.0,2015-03-01
205915,64962,2013,12,3,1225,4.0,2013-12-01
205916,65056,2017,5,4,1225,4.0,2017-05-01
205917,66083,2017,11,5,1225,4.0,2017-11-01
205919,66573,2016,10,3,1225,5.0,2016-10-01
205920,67040,2015,12,2,1225,4.0,2015-12-01
205921,67040,2015,12,2,1225,4.0,2015-12-01
205922,67040,2015,12,2,1225,4.0,2015-12-01
205923,67040,2015,12,2,1225,3.0,2015-12-01
205924,67339,2018,5,5,1225,5.0,2018-05-01
205925,67384,2016,12,3,1225,5.0,2016-12-01
205926,67444,2015,9,4,1225,4.0,2015-09-01
205927,68413,2016,12,3,1225,5.0,2016-12-01
205928,68472,2016,1,1,1225,4.0,2016-01-01
205929,70413,2014,7,2,1225,5.0,2014-07-01
205930,70413,2014,6,5,1225,4.0,2014-06-01
205934,70619,2014,7,2,1225,5.0,2014-07-01
205936,70872,2013,3,3,1225,4.0,2013-03-01
205937,71051,2014,8,5,1225,3.0,2014-08-01
205938,71916,2016,5,5,1225,4.0,2016-05-01
205939,72304,2014,7,3,1225,4.0,2014-07-01
205940,72304,2014,8,3,1225,5.0,2014-08-01
205941,73030,2018,4,1,1225,5.0,2018-04-01
205942,73096,2017,6,2,1225,4.0,2017-06-01
205943,73096,2017,6,2,1225,4.0,2017-06-01
205944,73401,2016,9,4,1225,2.0,2016-09-01
205945,73779,2013,12,4,1225,4.0,2013-12-01
205946,74605,2015,5,4,1225,4.0,2015-05-01
205949,74783,2019,5,4,1225,4.0,2019-05-01
205950,74783,2019,5,4,1225,3.0,2019-05-01
205951,74809,2016,5,2,1225,5.0,2016-05-01
205952,75513,2016,6,5,1225,3.0,2016-06-01
205953,75563,2015,6,1,1225,5.0,2015-06-01
205954,75733,2016,9,5,1225,5.0,2016-09-01
205955,75916,2016,11,4,1225,5.0,2016-11-01
205956,75916,2014,4,1,1225,5.0,2014-04-01
205957,76216,2015,1,4,1225,4.0,2015-01-01
205958,77131,2016,12,4,1225,3.0,2016-12-01
205959,77507,2016,7,5,1225,5.0,2016-07-01
205960,77507,2016,6,5,1225,5.0,2016-06-01
205961,77507,2016,6,5,1225,5.0,2016-06-01
205962,77507,2016,6,5,1225,5.0,2016-06-01
205963,77507,2016,6,5,1225,4.0,2016-06-01
205964,77507,2016,6,5,1225,5.0,2016-06-01
205965,77832,2017,1,3,1225,4.0,2017-01-01
205966,78466,2015,12,4,1225,5.0,2015-12-01
205967,78466,2017,1,2,1225,4.0,2017-01-01
205968,78466,2019,1,5,1225,4.0,2019-01-01
205970,79494,2014,11,3,1225,5.0,2014-11-01
205971,80794,2015,9,3,1225,3.0,2015-09-01
205972,81662,2015,11,4,1225,1.0,2015-11-01
205973,81740,2017,9,3,1225,4.0,2017-09-01
205974,81740,2017,6,4,1225,3.0,2017-06-01
205975,82424,2018,3,2,1225,4.0,2018-03-01
205976,82928,2015,10,4,1225,4.0,2015-10-01
205977,83150,2015,7,4,1225,5.0,2015-07-01
205978,83185,2017,5,5,1225,3.0,2017-05-01
205979,83439,2016,12,4,1225,2.0,2016-12-01
205980,83535,2017,7,2,1225,2.0,2017-07-01
205981,84072,2014,3,3,1225,2.0,2014-03-01
205982,84338,2013,8,5,1225,5.0,2013-08-01
205993,86682,2014,9,2,1225,3.0,2014-09-01
206319,1316,2018,9,3,1238,5.0,2018-09-01
206325,1986,2015,4,3,1238,5.0,2015-04-01
206326,1986,2015,4,3,1238,3.0,2015-04-01
206327,1986,2015,4,3,1238,4.0,2015-04-01
206332,2584,2017,2,2,1238,4.0,2017-02-01
206339,3632,2017,9,2,1238,5.0,2017-09-01
206340,3632,2017,9,2,1238,4.0,2017-09-01
206341,3632,2017,9,2,1238,4.0,2017-09-01
206351,6020,2017,5,3,1238,5.0,2017-05-01
206365,9189,2018,1,4,1238,4.0,2018-01-01
206366,9486,2016,3,2,1238,4.0,2016-03-01
206367,9497,2018,5,5,1238,3.0,2018-05-01
206368,10248,2013,8,4,1238,4.0,2013-08-01
206369,10962,2016,7,3,1238,5.0,2016-07-01
206370,10962,2016,7,3,1238,3.0,2016-07-01
206371,10962,2016,7,3,1238,3.0,2016-07-01
206372,10962,2016,7,3,1238,4.0,2016-07-01
206373,12187,2022,8,2,1238,5.0,2022-08-01
206374,12187,2022,9,2,1238,1.0,2022-09-01
206375,12302,2016,7,4,1238,5.0,2016-07-01
206376,12394,2014,9,5,1238,4.0,2014-09-01
206377,12394,2014,9,5,1238,4.0,2014-09-01
206378,12394,2014,5,4,1238,4.0,2014-05-01
206381,12658,2016,7,2,1238,5.0,2016-07-01
206382,12658,2016,7,2,1238,4.0,2016-07-01
206383,13119,2017,8,4,1238,4.0,2017-08-01
206384,13119,2017,8,4,1238,4.0,2017-08-01
206385,13119,2017,8,4,1238,4.0,2017-08-01
206386,13119,2017,8,4,1238,4.0,2017-08-01
206387,13964,2016,5,2,1238,5.0,2016-05-01
206388,14676,2013,7,3,1238,5.0,2013-07-01
206389,14676,2013,7,3,1238,5.0,2013-07-01
206390,14676,2013,7,3,1238,5.0,2013-07-01
206391,14676,2013,7,3,1238,5.0,2013-07-01
206392,14694,2017,4,2,1238,5.0,2017-04-01
206393,14694,2017,4,2,1238,3.0,2017-04-01
206394,14694,2017,4,2,1238,3.0,2017-04-01
206412,17602,2016,12,4,1238,5.0,2016-12-01
206417,18905,2014,4,2,1238,4.0,2014-04-01
206418,18905,2014,4,2,1238,5.0,2014-04-01
206419,18905,2014,4,2,1238,4.0,2014-04-01
206436,22466,2016,4,2,1238,3.0,2016-04-01
206437,22466,2016,4,2,1238,4.0,2016-04-01
206447,24981,2013,8,2,1238,5.0,2013-08-01
206448,24981,2013,8,2,1238,4.0,2013-08-01
206455,25978,2018,10,5,1238,5.0,2018-10-01
206461,26344,2018,11,2,1238,4.0,2018-11-01
206463,26344,2017,11,2,1238,4.0,2017-11-01
206464,26344,2018,11,2,1238,4.0,2018-11-01
206465,26344,2017,11,2,1238,5.0,2017-11-01
206466,26344,2017,11,2,1238,4.0,2017-11-01
206467,26344,2017,11,2,1238,4.0,2017-11-01
206468,26344,2017,11,2,1238,4.0,2017-11-01
206469,26344,2017,11,2,1238,5.0,2017-11-01
206470,26344,2017,11,2,1238,4.0,2017-11-01
206488,28695,2015,10,2,1238,5.0,2015-10-01
206489,28695,2015,11,2,1238,4.0,2015-11-01
206498,30109,2017,10,4,1238,5.0,2017-10-01
206499,30109,2017,10,4,1238,4.0,2017-10-01
206500,30109,2017,10,4,1238,3.0,2017-10-01
206501,30109,2017,10,4,1238,5.0,2017-10-01
206502,30109,2017,10,4,1238,3.0,2017-10-01
206503,30213,2017,3,2,1238,5.0,2017-03-01
206504,30342,2013,7,3,1238,4.0,2013-07-01
206505,30546,2018,4,2,1238,5.0,2018-04-01
206506,30546,2018,4,2,1238,5.0,2018-04-01
206507,30555,2017,2,4,1238,5.0,2017-02-01
206508,30648,2016,3,4,1238,2.0,2016-03-01
206509,30648,2016,3,4,1238,2.0,2016-03-01
206510,30665,2017,6,5,1238,5.0,2017-06-01
206511,30948,2018,11,4,1238,5.0,2018-11-01
206512,31076,2016,4,5,1238,4.0,2016-04-01
206513,31152,2016,6,5,1238,5.0,2016-06-01
206514,31152,2015,12,5,1238,4.0,2015-12-01
206515,31152,2016,6,5,1238,1.0,2016-06-01
206516,31152,2015,12,5,1238,3.0,2015-12-01
206517,31152,2015,12,5,1238,3.0,2015-12-01
206518,31159,2015,5,2,1238,3.0,2015-05-01
206519,31159,2015,6,4,1238,2.0,2015-06-01
206520,31159,2015,5,2,1238,4.0,2015-05-01
206521,31159,2015,5,2,1238,4.0,2015-05-01
206522,31159,2015,5,5,1238,4.0,2015-05-01
206525,31616,2015,8,1,1238,5.0,2015-08-01
206526,31832,2015,4,4,1238,3.0,2015-04-01
206527,32147,2017,1,2,1238,4.0,2017-01-01
206528,32147,2017,1,2,1238,2.0,2017-01-01
206529,32550,2019,4,3,1238,4.0,2019-04-01
206531,32551,2016,4,5,1238,5.0,2016-04-01
206532,33026,2017,12,4,1238,4.0,2017-12-01
206533,33026,2017,12,3,1238,2.0,2017-12-01
206534,33026,2017,12,3,1238,4.0,2017-12-01
206535,33026,2017,12,4,1238,4.0,2017-12-01
206536,33026,2017,12,4,1238,5.0,2017-12-01
206537,33291,2016,10,2,1238,5.0,2016-10-01
206538,33291,2016,10,2,1238,5.0,2016-10-01
206539,33398,2017,10,2,1238,5.0,2017-10-01
206540,33421,2016,3,3,1238,5.0,2016-03-01
206542,33421,2016,3,3,1238,5.0,2016-03-01
206544,33890,2016,11,2,1238,4.0,2016-11-01
206548,34131,2015,7,2,1238,4.0,2015-07-01
206550,34461,2018,2,4,1238,4.0,2018-02-01
206551,34896,2016,2,3,1238,4.0,2016-02-01
206552,35407,2014,10,5,1238,5.0,2014-10-01
206553,35620,2019,4,2,1238,4.0,2019-04-01
206554,35620,2019,4,2,1238,4.0,2019-04-01
206555,36155,2017,1,4,1238,5.0,2017-01-01
206556,36155,2017,1,4,1238,5.0,2017-01-01
206559,36419,2013,9,4,1238,3.0,2013-09-01
206561,36480,2015,6,4,1238,5.0,2015-06-01
206562,36480,2015,6,4,1238,2.0,2015-06-01
206563,36480,2015,6,4,1238,4.0,2015-06-01
206564,36604,2017,12,2,1238,5.0,2017-12-01
206565,36604,2017,12,2,1238,4.0,2017-12-01
206566,36604,2017,12,2,1238,3.0,2017-12-01
206567,36604,2017,12,2,1238,4.0,2017-12-01
206568,36604,2017,12,2,1238,4.0,2017-12-01
206575,37315,2015,7,2,1238,4.0,2015-07-01
206576,37315,2015,7,2,1238,4.0,2015-07-01
206577,37383,2015,11,2,1238,5.0,2015-11-01
206578,37383,2015,11,2,1238,3.0,2015-11-01
206579,37383,2015,11,2,1238,3.0,2015-11-01
206580,37790,2018,1,2,1238,5.0,2018-01-01
206581,37885,2016,12,3,1238,4.0,2016-12-01
206582,37885,2016,12,3,1238,5.0,2016-12-01
206583,38065,2014,8,2,1238,5.0,2014-08-01
206584,38065,2014,3,4,1238,4.0,2014-03-01
206585,38194,2013,3,2,1238,5.0,2013-03-01
206588,38380,2015,10,2,1238,2.0,2015-10-01
206589,38404,2016,7,2,1238,4.0,2016-07-01
206590,38404,2016,7,2,1238,3.0,2016-07-01
206591,38404,2016,7,2,1238,4.0,2016-07-01
206592,39406,2018,7,2,1238,5.0,2018-07-01
206593,39406,2018,7,2,1238,5.0,2018-07-01
206594,40370,2016,8,2,1238,5.0,2016-08-01
206595,41269,2016,7,3,1238,5.0,2016-07-01
206596,41269,2016,7,3,1238,3.0,2016-07-01
206597,41269,2016,7,3,1238,3.0,2016-07-01
206598,41612,2017,8,2,1238,5.0,2017-08-01
206599,41856,2013,3,3,1238,5.0,2013-03-01
206600,41856,2013,3,3,1238,1.0,2013-03-01
206601,42654,2018,7,3,1238,5.0,2018-07-01
206602,43176,2018,6,5,1238,5.0,2018-06-01
206604,43176,2018,6,5,1238,4.0,2018-06-01
206606,43809,2015,9,2,1238,5.0,2015-09-01
206607,44019,2017,3,1,1238,4.0,2017-03-01
206608,44019,2017,3,1,1238,4.0,2017-03-01
206609,44019,2017,3,1,1238,3.0,2017-03-01
206610,44019,2017,3,1,1238,4.0,2017-03-01
206611,44273,2017,6,4,1238,5.0,2017-06-01
206612,44354,2014,2,3,1238,5.0,2014-02-01
206613,44383,2017,9,2,1238,4.0,2017-09-01
206614,44383,2017,9,2,1238,2.0,2017-09-01
206615,44388,2016,8,2,1238,5.0,2016-08-01
206616,44388,2016,8,2,1238,4.0,2016-08-01
206617,44388,2016,8,2,1238,4.0,2016-08-01
206618,44388,2016,8,2,1238,4.0,2016-08-01
206619,44388,2016,8,2,1238,5.0,2016-08-01
206620,45391,2016,5,2,1238,5.0,2016-05-01
206621,45391,2016,5,2,1238,3.0,2016-05-01
206622,45391,2016,5,2,1238,4.0,2016-05-01
206623,45391,2016,5,2,1238,1.0,2016-05-01
206624,45391,2016,5,2,1238,4.0,2016-05-01
206625,45391,2016,5,2,1238,4.0,2016-05-01
206626,45391,2016,5,2,1238,5.0,2016-05-01
206627,45391,2016,5,2,1238,5.0,2016-05-01
206628,45391,2016,5,2,1238,4.0,2016-05-01
206630,45510,2014,12,3,1238,4.0,2014-12-01
206631,45769,2016,5,4,1238,4.0,2016-05-01
206632,45769,2016,5,4,1238,4.0,2016-05-01
206633,46684,2017,3,4,1238,3.0,2017-03-01
206635,46684,2017,3,4,1238,3.0,2017-03-01
206636,46730,2018,5,2,1238,5.0,2018-05-01
206637,47126,2014,10,5,1238,5.0,2014-10-01
206638,47376,2018,5,2,1238,5.0,2018-05-01
206639,47376,2018,5,2,1238,4.0,2018-05-01
206640,47489,2015,1,4,1238,5.0,2015-01-01
206641,47489,2015,2,5,1238,4.0,2015-02-01
206642,47489,2015,2,5,1238,3.0,2015-02-01
206643,47489,2015,2,5,1238,4.0,2015-02-01
206644,47489,2015,2,5,1238,3.0,2015-02-01
206645,47489,2015,2,5,1238,3.0,2015-02-01
206646,47489,2015,2,5,1238,3.0,2015-02-01
206647,47489,2015,2,5,1238,3.0,2015-02-01
206648,47489,2015,2,5,1238,3.0,2015-02-01
206649,47489,2015,2,5,1238,3.0,2015-02-01
206650,47489,2015,2,5,1238,2.0,2015-02-01
206651,48615,2015,12,5,1238,5.0,2015-12-01
206652,48615,2015,12,4,1238,4.0,2015-12-01
206653,48615,2015,12,5,1238,5.0,2015-12-01
206654,49008,2015,10,3,1238,4.0,2015-10-01
206655,49246,2015,12,5,1238,5.0,2015-12-01
206656,49246,2015,12,5,1238,3.0,2015-12-01
206657,49246,2015,12,5,1238,3.0,2015-12-01
206659,49642,2016,4,4,1238,4.0,2016-04-01
206660,49918,2015,7,3,1238,4.0,2015-07-01
206661,50353,2015,9,3,1238,4.0,2015-09-01
206662,50353,2015,9,3,1238,3.0,2015-09-01
206663,50353,2015,9,3,1238,4.0,2015-09-01
206665,50353,2015,9,3,1238,1.0,2015-09-01
206666,50353,2015,9,3,1238,3.0,2015-09-01
206667,50353,2015,9,3,1238,4.0,2015-09-01
206668,50353,2015,9,3,1238,5.0,2015-09-01
206669,50353,2015,9,3,1238,2.0,2015-09-01
206670,51014,2014,5,2,1238,5.0,2014-05-01
206671,51241,2014,8,5,1238,4.0,2014-08-01
206672,51241,2015,3,5,1238,3.0,2015-03-01
206673,51269,2018,7,3,1238,5.0,2018-07-01
206674,51635,2016,8,5,1238,5.0,2016-08-01
206675,51635,2016,8,5,1238,4.0,2016-08-01
206676,51635,2016,8,5,1238,4.0,2016-08-01
206677,51931,2016,10,2,1238,4.0,2016-10-01
206678,51931,2016,11,2,1238,1.0,2016-11-01
206679,52460,2013,2,5,1238,5.0,2013-02-01
206680,52774,2017,12,2,1238,4.0,2017-12-01
206681,52812,2019,7,3,1238,5.0,2019-07-01
206682,52812,2019,7,3,1238,3.0,2019-07-01
206683,52812,2019,7,3,1238,5.0,2019-07-01
206684,52812,2019,7,3,1238,5.0,2019-07-01
206685,53238,2013,1,5,1238,4.0,2013-01-01
206686,53238,2013,1,5,1238,3.0,2013-01-01
206687,54258,2016,10,2,1238,4.0,2016-10-01
206688,54258,2016,8,2,1238,3.0,2016-08-01
206689,54441,2017,5,2,1238,5.0,2017-05-01
206690,54441,2017,5,2,1238,5.0,2017-05-01
206691,54441,2017,5,2,1238,5.0,2017-05-01
206692,54441,2017,5,2,1238,2.0,2017-05-01
206693,54441,2017,5,2,1238,4.0,2017-05-01
206694,54441,2017,5,2,1238,4.0,2017-05-01
206696,55571,2017,5,2,1238,4.0,2017-05-01
206697,55571,2017,5,2,1238,4.0,2017-05-01
206698,55571,2017,5,2,1238,3.0,2017-05-01
206699,55571,2017,5,2,1238,3.0,2017-05-01
206700,56089,2019,2,4,1238,5.0,2019-02-01
206701,56089,2019,2,4,1238,2.0,2019-02-01
206702,56089,2019,2,4,1238,5.0,2019-02-01
206703,56306,2015,3,5,1238,5.0,2015-03-01
206704,56306,2015,2,5,1238,5.0,2015-02-01
206705,56522,2017,4,4,1238,5.0,2017-04-01
206706,58714,2017,1,3,1238,5.0,2017-01-01
206707,59592,2016,10,2,1238,4.0,2016-10-01
206708,59592,2016,10,2,1238,4.0,2016-10-01
206709,59828,2018,9,4,1238,5.0,2018-09-01
206710,60669,2013,9,2,1238,5.0,2013-09-01
206711,60669,2013,9,2,1238,5.0,2013-09-01
206712,61943,2016,4,5,1238,4.0,2016-04-01
206713,61943,2016,4,5,1238,3.0,2016-04-01
206714,62344,2017,7,2,1238,5.0,2017-07-01
206715,63042,2018,2,3,1238,5.0,2018-02-01
206716,63042,2018,2,4,1238,5.0,2018-02-01
206717,63042,2018,6,4,1238,4.0,2018-06-01
206718,63042,2017,12,5,1238,5.0,2017-12-01
206719,63398,2016,6,3,1238,5.0,2016-06-01
206720,63629,2017,5,5,1238,5.0,2017-05-01
206721,63629,2017,5,5,1238,2.0,2017-05-01
206722,63629,2017,5,5,1238,1.0,2017-05-01
206723,63665,2018,10,2,1238,5.0,2018-10-01
206724,63665,2018,10,2,1238,5.0,2018-10-01
206726,64162,2013,12,2,1238,5.0,2013-12-01
206732,65039,2018,10,2,1238,4.0,2018-10-01
206733,65039,2018,10,2,1238,3.0,2018-10-01
206734,65453,2015,9,2,1238,5.0,2015-09-01
206735,65453,2015,8,2,1238,5.0,2015-08-01
206736,65720,2016,1,2,1238,5.0,2016-01-01
206737,66038,2015,12,3,1238,5.0,2015-12-01
206738,67144,2016,9,3,1238,4.0,2016-09-01
206739,67144,2016,9,3,1238,4.0,2016-09-01
206740,67144,2016,9,3,1238,5.0,2016-09-01
206742,67144,2016,9,3,1238,4.0,2016-09-01
206743,67144,2016,9,3,1238,4.0,2016-09-01
206744,67144,2016,9,3,1238,4.0,2016-09-01
206745,67144,2016,4,4,1238,4.0,2016-04-01
206746,67458,2018,8,3,1238,5.0,2018-08-01
206747,67458,2018,8,3,1238,4.0,2018-08-01
206748,67573,2016,1,3,1238,4.0,2016-01-01
206749,67639,2018,10,3,1238,4.0,2018-10-01
206750,67639,2018,10,3,1238,3.0,2018-10-01
206751,67911,2017,1,3,1238,4.0,2017-01-01
206752,67911,2017,1,3,1238,5.0,2017-01-01
206753,67911,2017,1,3,1238,5.0,2017-01-01
206754,68958,2016,5,2,1238,5.0,2016-05-01
206755,69192,2016,5,4,1238,5.0,2016-05-01
206756,69192,2016,5,1,1238,5.0,2016-05-01
206758,69192,2016,11,3,1238,5.0,2016-11-01
206759,69264,2015,12,4,1238,4.0,2015-12-01
206760,69264,2016,9,4,1238,3.0,2016-09-01
206761,69264,2016,10,4,1238,5.0,2016-10-01
206762,69264,2016,9,4,1238,4.0,2016-09-01
206763,69600,2018,7,4,1238,5.0,2018-07-01
206764,69902,2017,4,2,1238,4.0,2017-04-01
206765,69902,2017,4,2,1238,5.0,2017-04-01
206766,69902,2017,4,2,1238,5.0,2017-04-01
206767,69944,2016,12,3,1238,5.0,2016-12-01
206769,70315,2016,3,5,1238,5.0,2016-03-01
206770,70315,2016,3,5,1238,3.0,2016-03-01
206771,70315,2016,3,5,1238,5.0,2016-03-01
206772,70436,2017,8,4,1238,4.0,2017-08-01
206773,70436,2016,10,4,1238,4.0,2016-10-01
206774,70436,2017,8,4,1238,5.0,2017-08-01
206775,70543,2018,2,2,1238,5.0,2018-02-01
206776,70877,2018,1,4,1238,3.0,2018-01-01
206777,71435,2017,5,3,1238,4.0,2017-05-01
206778,71435,2017,5,3,1238,4.0,2017-05-01
206779,71756,2016,3,3,1238,5.0,2016-03-01
206781,71998,2016,4,4,1238,4.0,2016-04-01
206785,73458,2017,8,2,1238,5.0,2017-08-01
206786,74062,2017,6,3,1238,5.0,2017-06-01
206787,74062,2017,6,3,1238,5.0,2017-06-01
206788,74062,2017,6,3,1238,5.0,2017-06-01
206790,74394,2018,8,4,1238,4.0,2018-08-01
206792,74549,2014,10,4,1238,5.0,2014-10-01
206794,74549,2013,12,3,1238,5.0,2013-12-01
206795,74549,2015,3,3,1238,5.0,2015-03-01
206796,74549,2015,3,3,1238,5.0,2015-03-01
206797,74549,2015,3,3,1238,3.0,2015-03-01
206798,74549,2015,8,3,1238,5.0,2015-08-01
206799,75293,2014,9,2,1238,5.0,2014-09-01
206802,75478,2016,6,3,1238,3.0,2016-06-01
206803,75478,2016,6,3,1238,5.0,2016-06-01
206804,75478,2016,6,3,1238,5.0,2016-06-01
206805,75478,2016,6,3,1238,4.0,2016-06-01
206806,75737,2016,2,5,1238,4.0,2016-02-01
206807,75852,2017,12,3,1238,5.0,2017-12-01
206808,75986,2016,7,2,1238,5.0,2016-07-01
206809,75986,2016,8,2,1238,3.0,2016-08-01
206810,76407,2015,10,3,1238,5.0,2015-10-01
206811,76407,2015,10,3,1238,2.0,2015-10-01
206812,76407,2016,8,3,1238,4.0,2016-08-01
206821,78869,2017,11,5,1238,5.0,2017-11-01
206822,79076,2015,11,5,1238,5.0,2015-11-01
206823,79076,2015,11,5,1238,5.0,2015-11-01
206824,79289,2017,5,3,1238,5.0,2017-05-01
206825,79289,2017,5,3,1238,4.0,2017-05-01
206826,79289,2017,5,3,1238,4.0,2017-05-01
206827,79768,2013,2,2,1238,4.0,2013-02-01
206828,79768,2013,2,2,1238,3.0,2013-02-01
206829,79768,2013,2,2,1238,3.0,2013-02-01
206830,79768,2013,2,2,1238,4.0,2013-02-01
206831,80011,2018,5,2,1238,4.0,2018-05-01
206832,80011,2018,5,2,1238,5.0,2018-05-01
206833,80242,2016,10,5,1238,5.0,2016-10-01
206834,80644,2018,1,4,1238,5.0,2018-01-01
206835,81249,2017,6,2,1238,5.0,2017-06-01
206836,81287,2019,7,2,1238,4.0,2019-07-01
206837,81287,2019,7,2,1238,3.0,2019-07-01
206838,81287,2019,7,2,1238,3.0,2019-07-01
206839,81287,2019,7,2,1238,4.0,2019-07-01
206841,81774,2015,7,3,1238,4.0,2015-07-01
206842,81876,2017,4,5,1238,3.0,2017-04-01
206843,82392,2013,10,3,1238,4.0,2013-10-01
206844,82634,2016,8,2,1238,5.0,2016-08-01
206846,83094,2017,12,3,1238,4.0,2017-12-01
206847,83094,2017,12,3,1238,4.0,2017-12-01
206848,83094,2017,12,3,1238,4.0,2017-12-01
206849,83094,2017,12,3,1238,4.0,2017-12-01
206850,83094,2017,12,3,1238,3.0,2017-12-01
206851,83094,2017,12,3,1238,4.0,2017-12-01
206852,83094,2017,12,3,1238,3.0,2017-12-01
206853,83338,2016,12,2,1238,5.0,2016-12-01
206854,83338,2016,12,2,1238,2.0,2016-12-01
206855,83338,2016,12,2,1238,4.0,2016-12-01
206856,83338,2016,12,2,1238,3.0,2016-12-01
206857,83338,2016,12,2,1238,2.0,2016-12-01
206858,83434,2017,1,3,1238,5.0,2017-01-01
206859,83434,2017,1,3,1238,4.0,2017-01-01
206860,83434,2017,1,3,1238,5.0,2017-01-01
206861,83455,2015,8,2,1238,5.0,2015-08-01
206862,84054,2016,9,2,1238,5.0,2016-09-01
206863,84054,2016,9,2,1238,5.0,2016-09-01
206864,84054,2016,1,2,1238,5.0,2016-01-01
206865,84054,2016,3,2,1238,5.0,2016-03-01
206866,84054,2016,7,2,1238,4.0,2016-07-01
206867,84054,2016,9,2,1238,4.0,2016-09-01
206868,84608,2016,7,3,1238,5.0,2016-07-01
206877,87683,2017,10,2,1238,5.0,2017-10-01
206887,87963,2016,4,2,1238,5.0,2016-04-01
206888,87963,2016,5,2,1238,4.0,2016-05-01
206890,87963,2016,5,2,1238,5.0,2016-05-01
207417,683,2016,10,4,1278,5.0,2016-10-01
207418,683,2016,10,4,1278,5.0,2016-10-01
207419,683,2016,10,4,1278,5.0,2016-10-01
207420,718,2016,3,3,1278,5.0,2016-03-01
207456,3387,2017,4,2,1278,3.0,2017-04-01
207457,3387,2017,4,2,1278,5.0,2017-04-01
207458,3387,2017,4,2,1278,5.0,2017-04-01
207460,3387,2017,4,2,1278,5.0,2017-04-01
207461,3387,2017,4,2,1278,4.0,2017-04-01
207462,3387,2017,4,2,1278,5.0,2017-04-01
207463,3387,2017,4,2,1278,3.0,2017-04-01
207475,4671,2016,7,2,1278,5.0,2016-07-01
207499,5584,2015,8,4,1278,4.0,2015-08-01
207501,6083,2016,6,3,1278,3.0,2016-06-01
207502,6083,2016,6,3,1278,4.0,2016-06-01
207503,6083,2016,6,3,1278,4.0,2016-06-01
207509,6725,2015,12,4,1278,5.0,2015-12-01
207520,8186,2015,9,4,1278,4.0,2015-09-01
207521,8186,2015,9,2,1278,4.0,2015-09-01
207522,8186,2015,9,4,1278,3.0,2015-09-01
207523,8186,2015,9,4,1278,4.0,2015-09-01
207524,8186,2015,9,2,1278,4.0,2015-09-01
207537,9725,2015,12,3,1278,4.0,2015-12-01
207538,9750,2018,8,1,1278,4.0,2018-08-01
207539,9895,2019,1,3,1278,4.0,2019-01-01
207540,9895,2018,4,4,1278,4.0,2018-04-01
207541,10049,2016,12,4,1278,5.0,2016-12-01
207542,10049,2016,12,4,1278,3.0,2016-12-01
207543,10049,2016,12,4,1278,4.0,2016-12-01
207548,10190,2019,2,2,1278,2.0,2019-02-01
207550,10198,2020,2,2,1278,5.0,2020-02-01
207551,10438,2018,1,3,1278,5.0,2018-01-01
207552,10741,2017,9,2,1278,2.0,2017-09-01
207553,10741,2017,9,3,1278,1.0,2017-09-01
207554,10822,2017,12,2,1278,4.0,2017-12-01
207555,10822,2017,12,2,1278,4.0,2017-12-01
207556,10870,2013,2,5,1278,5.0,2013-02-01
207557,10875,2019,7,3,1278,5.0,2019-07-01
207558,10909,2015,6,5,1278,4.0,2015-06-01
207559,10996,2016,7,3,1278,4.0,2016-07-01
207560,10996,2016,7,3,1278,5.0,2016-07-01
207561,10996,2016,7,3,1278,3.0,2016-07-01
207562,10996,2016,7,3,1278,4.0,2016-07-01
207563,11138,2015,9,4,1278,4.0,2015-09-01
207564,11138,2015,7,4,1278,2.0,2015-07-01
207565,11138,2015,9,4,1278,2.0,2015-09-01
207566,11138,2015,9,4,1278,3.0,2015-09-01
207567,11138,2015,9,4,1278,5.0,2015-09-01
207568,11266,2015,10,4,1278,5.0,2015-10-01
207569,11284,2016,7,4,1278,5.0,2016-07-01
207570,11290,2017,12,3,1278,5.0,2017-12-01
