UserId,ContinentId,RegionId,CountryId,CityId
66287,5,17,123,5782.0
66293,3,14,101,3098.0
66295,5,20,151,6867.0
66299,3,13,93,2736.0
66302,3,13,93,2787.0
66307,4,15,109,1434.0
66310,3,14,106,3551.0
66311,3,13,93,2706.0
66312,5,21,163,426.0
66316,3,13,93,2835.0
66318,3,13,97,2956.0
66321,3,13,93,2708.0
66322,3,13,93,2888.0
66323,5,21,163,8745.0
66324,5,21,163,1633.0
66325,3,14,106,3551.0
66326,4,15,109,535.0
66328,4,15,109,5397.0
66330,4,15,109,1434.0
66333,4,15,109,535.0
66335,4,15,109,935.0
66338,2,8,51,1594.0
66341,2,8,48,441.0
66343,3,14,105,3437.0
66348,5,21,163,426.0
66350,3,14,105,3456.0
66351,5,21,163,8317.0
66352,5,18,139,1497.0
66354,2,8,51,1593.0
66355,3,14,101,3013.0
66359,2,8,48,336.0
66360,5,21,162,7684.0
66361,5,17,123,5782.0
66366,4,15,109,3687.0
66369,3,14,106,3551.0
66372,4,15,109,3833.0
66374,3,13,93,2748.0
66376,4,16,115,390.0
66378,2,8,51,1919.0
66379,5,21,163,8745.0
66380,3,14,106,3551.0
66381,2,8,51,859.0
66382,3,13,93,2855.0
66383,3,14,106,3551.0
66390,3,13,93,2745.0
66393,3,14,108,3658.0
66395,3,14,106,3551.0
66397,5,21,163,8745.0
66400,4,15,109,1434.0
66403,4,15,109,3944.0
66406,3,14,101,3071.0
66408,4,15,109,1434.0
66411,4,15,109,3859.0
66412,5,21,159,7458.0
66413,4,15,109,535.0
66415,4,16,115,5671.0
66417,3,14,106,3551.0
66424,5,21,163,8745.0
66435,3,13,93,2690.0
66438,5,21,162,7865.0
66441,4,15,109,1434.0
66444,5,21,163,8745.0
66445,4,15,109,1434.0
66446,2,7,47,299.0
66449,5,21,163,426.0
66452,4,15,109,4277.0
66453,5,21,163,7916.0
66454,5,21,163,8745.0
66458,4,15,109,1434.0
66462,3,13,93,2736.0
66464,5,21,163,8745.0
66466,4,15,109,935.0
66472,5,17,125,5985.0
66473,2,8,51,1327.0
66474,5,21,163,8745.0
66475,4,15,109,3865.0
66477,3,13,93,2752.0
66479,3,13,93,2787.0
66481,2,8,51,1806.0
66484,3,14,107,3567.0
66488,3,13,93,2819.0
66490,2,8,51,1523.0
66491,3,14,106,3551.0
66494,5,21,163,8745.0
66499,3,14,105,3436.0
66501,4,15,109,3915.0
66507,3,14,101,3098.0
66508,3,14,101,3061.0
66510,5,21,163,8745.0
66513,3,13,93,2819.0
66515,4,15,109,3915.0
66523,5,21,163,426.0
66525,4,15,109,1434.0
66532,4,15,109,4816.0
66533,5,21,162,7858.0
66536,4,16,119,5685.0
66537,4,15,109,1434.0
66538,3,13,93,2835.0
66540,5,21,163,8745.0
66541,3,14,101,3098.0
66547,5,21,163,8745.0
66555,5,21,163,8277.0
66556,4,16,115,5605.0
66558,4,15,109,26.0
66560,3,14,106,3551.0
66561,3,14,101,3071.0
66563,5,17,132,6156.0
66572,3,14,101,3013.0
66573,5,21,163,8745.0
66578,3,14,101,3229.0
66579,3,14,101,3017.0
66593,3,14,107,3646.0
66597,3,14,101,3013.0
66599,3,14,101,3285.0
66608,3,14,101,3013.0
66610,3,14,101,3071.0
66614,4,15,109,3687.0
66618,3,14,101,3095.0
66619,3,14,101,3285.0
66621,3,14,101,3285.0
66622,3,14,101,3098.0
66628,3,14,101,3098.0
66632,3,14,101,3013.0
66633,2,8,51,394.0
66634,4,15,109,4940.0
66637,5,21,163,426.0
66638,2,9,56,2231.0
66641,5,21,163,8039.0
66646,2,8,51,1552.0
66647,2,8,51,933.0
66649,5,21,163,8745.0
66650,2,8,48,545.0
66652,5,21,163,8745.0
66653,3,14,104,3429.0
66657,5,21,163,426.0
66661,3,14,108,3667.0
66664,4,15,109,535.0
66668,5,21,163,8541.0
66671,4,15,109,4738.0
66673,5,20,155,7009.0
66674,4,15,109,4317.0
66675,5,20,155,7017.0
66681,5,18,139,1497.0
66683,4,15,109,5238.0
66684,5,21,163,426.0
66685,5,21,163,9127.0
66687,5,20,157,7183.0
66688,4,16,115,5495.0
66690,5,21,163,743.0
66691,5,21,163,8745.0
66694,5,21,163,426.0
66695,5,21,163,2118.0
66697,4,15,109,3689.0
66699,5,21,163,8513.0
66701,4,15,109,3945.0
66706,5,21,163,8515.0
66710,3,12,86,2564.0
66712,4,15,109,4930.0
66713,5,17,121,2043.0
66718,4,15,109,1434.0
66721,2,8,51,1076.0
66724,4,15,109,935.0
66725,4,15,109,3750.0
66726,4,15,109,5005.0
66728,5,17,130,6098.0
66729,5,21,163,521.0
66730,5,21,163,8745.0
66736,2,9,60,2251.0
66737,2,8,51,968.0
66739,2,9,55,2225.0
66740,2,8,51,1917.0
66741,2,8,51,394.0
66742,3,14,106,3551.0
66746,2,8,51,1496.0
66747,5,17,131,6142.0
66750,3,14,101,3095.0
66752,4,15,109,1434.0
66757,4,15,109,4777.0
66761,3,12,84,2550.0
66763,3,12,89,2617.0
66767,4,15,109,5011.0
66770,4,15,109,3961.0
66771,5,17,135,6268.0
66772,5,21,163,8768.0
66773,2,7,43,274.0
66776,4,15,109,1434.0
66777,5,21,159,7448.0
66779,2,7,43,278.0
66786,5,17,127,6062.0
66789,3,12,89,2623.0
66795,4,15,109,535.0
66800,2,8,51,1923.0
66803,2,8,48,529.0
66807,3,11,73,2423.0
66809,2,8,51,1804.0
66810,5,21,163,7994.0
66813,3,14,106,3551.0
66817,2,8,51,1451.0
66823,5,21,163,8745.0
66826,3,11,73,2445.0
66827,3,13,93,2856.0
66828,2,8,51,1618.0
66830,5,21,163,8745.0
66832,3,13,93,2819.0
66835,5,19,145,6701.0
66836,4,15,109,5267.0
66839,5,21,159,7536.0
66842,2,8,51,929.0
66843,3,14,103,3381.0
66845,5,17,135,583.0
66847,3,14,106,3551.0
66848,2,8,51,1697.0
66849,4,15,109,4940.0
66850,4,15,109,3973.0
66856,3,14,101,3027.0
66857,2,8,51,729.0
66859,4,16,115,5671.0
66860,4,15,109,3945.0
66863,5,21,163,8745.0
66864,2,8,48,323.0
66866,4,15,109,4772.0
66870,5,20,152,6954.0
66872,3,14,103,3354.0
66875,3,14,101,3017.0
66877,2,8,51,1720.0
66878,4,15,109,4131.0
66880,5,21,163,8745.0
66881,3,14,101,3098.0
66885,5,21,163,8979.0
66890,4,15,109,4118.0
66891,2,8,51,1806.0
66894,3,14,101,3260.0
66899,5,21,163,7923.0
66901,5,21,163,8908.0
66902,3,14,101,3197.0
66907,3,12,89,2628.0
66913,4,15,109,4940.0
66916,3,13,93,2819.0
66919,3,14,103,3354.0
66923,4,15,109,5368.0
66924,4,15,109,3973.0
66925,2,8,48,335.0
66926,3,13,96,2947.0
66930,3,14,106,3551.0
66931,3,14,105,3485.0
66933,3,13,91,2648.0
66934,1,4,22,106.0
66938,4,15,109,1666.0
66939,4,15,109,4940.0
66941,5,21,163,8945.0
66942,4,15,109,4585.0
66943,5,21,163,8652.0
66944,4,15,109,535.0
66946,4,15,109,314.0
66947,5,21,163,3862.0
66948,2,8,51,1528.0
66950,3,14,106,3551.0
66954,4,16,115,5572.0
66955,4,15,109,4253.0
66956,4,16,115,178.0
66957,5,21,163,7944.0
66958,5,21,163,161.0
66961,4,15,109,3979.0
66963,3,12,89,2623.0
66964,3,13,93,2795.0
66965,4,15,109,1434.0
66966,5,21,163,8745.0
66967,4,15,109,535.0
66968,4,15,109,535.0
66970,4,15,109,3973.0
66971,5,21,163,8147.0
66973,4,15,109,5118.0
66974,5,21,163,8340.0
66976,2,8,51,1376.0
66978,1,3,16,78.0
66979,5,21,163,426.0
66980,4,16,115,5506.0
66982,2,8,51,765.0
66985,5,21,163,9027.0
66986,5,21,163,1206.0
66987,5,21,163,8745.0
66988,3,12,87,2584.0
66991,2,8,51,1798.0
66993,3,14,106,3551.0
66994,2,8,51,669.0
66995,4,15,109,3915.0
66996,4,15,109,1434.0
66998,4,15,109,5318.0
67000,2,8,51,2064.0
67011,4,15,109,3915.0
67014,4,15,109,4940.0
67016,4,15,109,535.0
67017,4,15,109,4070.0
67019,4,15,109,1434.0
67022,4,15,109,4836.0
67029,3,13,93,2856.0
67032,4,15,109,4940.0
67035,5,21,163,9061.0
67040,3,14,101,3098.0
67041,3,14,101,3260.0
67042,5,21,163,8745.0
67047,3,13,93,2835.0
67049,3,13,93,2745.0
67051,4,15,109,3687.0
67053,4,15,109,1434.0
67057,4,15,109,4940.0
67060,3,14,106,3551.0
67061,2,8,51,2114.0
67074,3,14,101,3156.0
67076,5,21,163,8745.0
67078,4,15,109,4328.0
67079,3,11,69,2282.0
67084,3,14,103,3407.0
67085,5,17,125,5871.0
67087,5,17,123,5782.0
67092,3,14,101,3296.0
67098,3,14,101,3267.0
67100,5,21,163,1743.0
67101,3,14,101,3140.0
67102,3,14,106,3551.0
67106,5,17,131,6132.0
67107,5,17,131,6132.0
67109,5,17,131,6129.0
67110,1,3,14,52.0
67111,2,8,51,1726.0
67113,1,4,21,92.0
67114,3,14,106,3551.0
67118,1,3,14,52.0
67122,5,21,163,8630.0
67124,3,14,101,3230.0
67130,3,12,87,2584.0
67132,4,16,115,5488.0
67138,5,21,163,8745.0
67139,2,8,51,1720.0
67140,3,14,101,3251.0
67141,2,9,54,2209.0
67142,2,8,51,394.0
67144,5,21,163,8745.0
67145,4,15,109,1434.0
67147,5,21,163,818.0
67151,5,21,163,781.0
67153,4,15,109,3687.0
67155,2,8,51,1765.0
67158,3,13,93,2715.0
67161,3,13,93,2690.0
67163,5,21,163,8745.0
67165,5,21,163,8745.0
67167,3,13,93,2819.0
67169,4,15,109,1434.0
67171,3,14,106,3551.0
67172,2,8,48,441.0
67173,5,21,163,8745.0
67174,5,21,163,8745.0
67175,3,14,101,3074.0
67182,3,14,106,3551.0
67183,5,21,163,8745.0
67185,2,8,51,1806.0
67186,5,17,132,6156.0
67190,3,14,101,3153.0
67194,3,12,89,2623.0
67200,3,14,101,3098.0
67201,5,21,163,8745.0
67204,3,14,101,3013.0
67205,3,13,93,2819.0
67207,3,13,93,2819.0
67210,3,13,93,2888.0
67211,3,13,93,2822.0
67218,3,13,93,2819.0
67227,3,11,71,2388.0
67229,3,14,106,3551.0
67231,2,8,51,1156.0
67233,2,8,51,1398.0
67238,3,14,106,3551.0
67239,3,12,89,2623.0
67241,4,16,115,390.0
67244,3,14,101,3013.0
67247,2,8,51,753.0
67249,3,14,107,3646.0
67251,5,21,163,8745.0
67256,5,21,163,8536.0
67258,5,21,163,8745.0
67268,5,21,163,8745.0
67275,4,16,116,5681.0
67276,5,17,124,5802.0
67277,3,14,106,3551.0
67278,4,15,109,4940.0
67279,4,15,109,3687.0
67281,3,13,93,2856.0
67285,3,14,103,3354.0
67288,2,8,51,1553.0
67289,2,8,51,927.0
67295,3,13,93,2771.0
67296,5,21,163,8745.0
67302,4,15,109,3687.0
67303,5,21,163,426.0
67304,3,13,93,2835.0
67305,3,13,93,2826.0
67306,3,13,93,2738.0
67307,3,13,93,2835.0
67308,3,13,93,2665.0
67309,3,14,106,3551.0
67314,3,13,93,2745.0
67315,3,13,93,2835.0
67317,3,13,93,2819.0
67319,3,13,93,2745.0
67321,3,13,93,2690.0
67323,3,13,93,2856.0
67325,3,13,93,2708.0
67329,5,21,163,8886.0
67330,3,14,101,3098.0
67331,3,13,93,2835.0
67332,3,13,93,2835.0
67333,3,13,93,2665.0
67335,3,13,93,2835.0
67337,3,13,93,2819.0
67338,3,12,89,2623.0
67339,5,21,163,8745.0
67341,3,13,93,946.0
67345,3,13,93,2819.0
67348,5,21,163,8745.0
67349,5,21,163,426.0
67350,5,21,163,8334.0
67352,4,15,109,4940.0
67353,3,14,106,3551.0
67354,5,21,163,8745.0
67356,5,21,163,8745.0
67360,5,19,145,1963.0
67361,3,14,101,3098.0
67363,3,13,91,2648.0
67364,2,8,51,1804.0
67365,3,13,93,2716.0
67366,3,13,93,2835.0
67367,4,15,109,1434.0
67368,2,8,51,1686.0
67370,3,13,93,2819.0
67375,3,13,93,2819.0
67381,5,17,121,5708.0
67384,5,21,163,8745.0
67385,2,8,51,1376.0
67388,2,8,51,1855.0
67391,5,21,162,7858.0
67392,3,14,105,3524.0
67393,3,14,101,3013.0
67396,4,15,109,3915.0
67398,5,21,163,426.0
67400,4,15,109,4382.0
67402,5,17,131,6129.0
67404,3,12,89,2623.0
67414,2,8,51,1547.0
67417,3,13,93,2917.0
67418,3,13,93,2840.0
67420,3,12,85,2561.0
67423,5,21,163,533.0
67426,4,15,109,1434.0
67427,3,13,93,2690.0
67429,3,14,101,3285.0
67430,3,13,93,2690.0
67431,5,21,163,8745.0
67432,3,13,93,2690.0
67434,3,13,93,2708.0
67444,5,21,163,8745.0
67446,3,13,93,2707.0
67447,3,14,106,3551.0
67448,3,13,93,2819.0
67450,5,20,157,7069.0
67451,1,4,22,139.0
67454,4,15,109,3915.0
67455,3,14,101,3098.0
67456,3,13,93,2819.0
67458,5,21,163,8745.0
67459,5,21,162,7863.0
67460,5,21,163,426.0
67461,5,17,135,nan
67462,3,12,89,2617.0
67464,3,12,86,2564.0
67465,5,21,163,8745.0
67471,5,21,163,4161.0
67475,5,19,141,6494.0
67477,4,15,109,1434.0
67479,3,14,101,3098.0
67481,3,14,106,3551.0
67482,4,15,109,1434.0
67483,5,21,162,667.0
67485,3,12,82,2544.0
67486,3,12,88,2604.0
67491,4,15,109,4940.0
67495,4,15,109,5203.0
67497,3,12,86,2566.0
67498,2,8,51,859.0
67499,5,17,125,5892.0
67501,5,21,163,8745.0
67502,4,15,109,3915.0
67505,3,13,93,2745.0
67515,2,8,51,1766.0
67518,5,21,162,7719.0
67520,4,15,109,3687.0
67521,5,17,125,5871.0
67522,3,13,93,2856.0
67523,2,8,51,1217.0
67524,4,15,109,3687.0
67529,3,14,101,3156.0
67531,5,21,163,8745.0
67538,3,13,93,2819.0
67540,3,12,89,2623.0
67542,5,21,163,8745.0
67543,3,14,101,3017.0
67545,3,14,106,3551.0
67548,3,13,93,2835.0
67549,3,13,93,2683.0
67551,3,13,93,2835.0
67553,3,13,93,2856.0
67554,3,13,93,2835.0
67555,3,14,106,3551.0
67556,3,13,93,2918.0
67558,5,21,163,426.0
67561,3,14,101,3098.0
67567,5,21,163,8745.0
67570,5,21,163,8745.0
67571,2,9,55,2229.0
67573,5,21,163,8745.0
67578,3,14,103,3350.0
67581,4,15,109,4940.0
67585,4,15,109,3687.0
67587,3,14,98,2981.0
67588,3,14,101,3098.0
67596,4,15,109,4330.0
67597,5,21,163,8825.0
67602,5,21,163,8278.0
67603,4,15,109,4940.0
67606,3,14,101,3098.0
67609,3,14,101,3098.0
67610,4,15,109,4078.0
67614,3,13,91,2648.0
67616,5,17,131,6132.0
67618,5,17,131,6141.0
67619,3,12,82,2544.0
67620,1,3,14,53.0
67621,3,12,89,2635.0
67622,3,13,93,2690.0
67623,5,21,163,426.0
67625,3,13,93,2832.0
67630,3,13,93,2690.0
67631,3,13,93,2819.0
67633,3,13,93,2835.0
67634,5,21,163,8745.0
67637,3,13,93,2819.0
67638,5,17,125,5957.0
67639,5,21,163,8745.0
67643,5,19,141,6463.0
67644,5,17,124,5802.0
67648,5,17,135,583.0
67650,5,21,163,8745.0
67654,2,8,48,384.0
67655,5,21,163,8745.0
67666,3,14,101,3098.0
67670,4,15,109,4940.0
67676,5,21,163,8745.0
67677,5,21,162,667.0
67678,3,14,101,3156.0
67680,3,14,101,3285.0
67692,5,21,163,8745.0
67693,5,21,163,8745.0
67694,3,14,101,3071.0
67695,4,15,109,535.0
67696,5,17,123,5782.0
67699,3,14,101,3013.0
67700,3,14,101,3013.0
67702,4,15,109,3954.0
67704,3,13,93,2762.0
67706,4,15,109,3687.0
67707,3,13,93,2848.0
67708,4,15,109,4940.0
67710,2,8,51,755.0
67711,4,15,109,3915.0
67714,3,13,93,2736.0
67718,5,21,163,8745.0
67719,5,21,163,8745.0
67721,2,8,51,1663.0
67724,3,14,103,3354.0
67726,3,14,107,3567.0
67729,3,14,101,3285.0
67730,3,13,93,2682.0
67732,3,14,103,3363.0
67733,3,13,93,2745.0
67734,3,14,101,3048.0
67737,3,13,97,2956.0
67739,5,21,163,8745.0
67740,5,17,130,6109.0
67744,4,16,115,5487.0
67748,4,15,109,3845.0
67752,5,21,162,7888.0
67756,3,13,93,2738.0
67759,3,14,106,3551.0
67761,4,16,115,5671.0
67762,5,21,163,426.0
67764,3,12,89,2623.0
67768,5,21,160,7586.0
67769,4,15,109,3915.0
67770,2,8,51,1434.0
67773,4,15,109,649.0
67775,4,15,109,4940.0
67776,4,15,109,4063.0
67777,4,15,109,4110.0
67778,3,14,106,3551.0
67780,3,11,74,2467.0
67781,3,13,93,2819.0
67782,4,15,109,5125.0
67783,3,14,101,3161.0
67784,2,8,51,947.0
67786,4,15,109,1434.0
67789,1,2,6,17.0
67791,2,8,51,1531.0
67792,5,21,163,8745.0
67793,5,21,158,7238.0
67795,2,8,51,1296.0
67796,5,21,163,8745.0
67799,2,8,48,371.0
67801,3,14,105,3469.0
67806,5,21,163,1396.0
67813,5,21,162,7686.0
67814,4,15,109,4940.0
67816,5,21,163,8745.0
67817,3,14,101,3013.0
67819,3,12,77,2496.0
67822,4,15,109,5215.0
67824,3,14,101,3243.0
67825,4,15,109,4940.0
67829,3,14,103,3354.0
67830,4,15,109,4940.0
67831,5,19,141,6484.0
67833,5,21,163,8745.0
67835,3,14,106,3551.0
67836,4,15,109,935.0
67842,5,21,163,8745.0
67845,3,14,106,3551.0
67846,5,21,163,9027.0
67851,2,8,51,1474.0
67853,4,16,115,5488.0
67857,3,13,93,2819.0
67859,3,14,101,3260.0
67860,3,13,93,2819.0
67861,4,15,109,5211.0
67864,2,8,48,545.0
67865,4,15,109,535.0
67866,2,8,51,1552.0
67868,5,21,162,7865.0
67870,5,21,163,426.0
67873,2,8,51,1676.0
67876,5,20,155,6976.0
67882,3,14,101,3071.0
67883,4,15,109,1434.0
67884,4,15,109,4303.0
67886,3,14,101,3098.0
67895,5,19,141,6424.0
67899,3,13,93,2835.0
67902,4,15,109,3915.0
67909,5,21,163,8745.0
67911,5,21,163,8745.0
67913,1,4,22,114.0
67916,5,21,163,8745.0
67926,2,8,51,788.0
67927,5,21,163,426.0
67928,4,15,109,2111.0
67936,1,2,6,18.0
67937,4,15,109,4712.0
67938,4,15,109,1434.0
67942,5,21,163,426.0
67947,5,21,163,5097.0
67948,5,21,163,1011.0
67949,3,14,101,3013.0
67950,4,16,115,5487.0
67951,4,15,109,3931.0
67952,4,15,109,535.0
67958,5,21,160,1229.0
67963,4,15,109,5235.0
67964,4,15,109,3981.0
67966,5,21,163,8745.0
67967,5,21,163,8745.0
67968,5,21,163,8745.0
67970,5,21,163,8745.0
67971,5,21,163,8745.0
67979,4,15,109,3687.0
67980,4,15,109,1434.0
67981,4,15,109,1434.0
67984,5,19,145,6676.0
67985,3,14,106,3551.0
67987,4,15,109,3687.0
67990,2,8,51,1633.0
67991,5,21,163,1172.0
67996,5,20,155,6977.0
67997,4,15,109,1434.0
67999,4,15,109,535.0
68001,3,14,106,3551.0
68003,3,14,105,3477.0
68005,5,21,163,426.0
68007,2,9,54,2177.0
68009,4,15,109,3981.0
68011,4,15,109,4811.0
68013,5,21,163,8745.0
68014,2,8,48,335.0
68017,4,15,109,4463.0
68020,2,8,51,1231.0
68021,4,15,109,3772.0
68022,5,21,163,736.0
68026,4,16,115,5487.0
68027,5,21,163,8687.0
68031,4,16,115,5671.0
68032,4,15,109,4616.0
68038,4,15,109,5267.0
68039,4,15,109,935.0
68040,4,15,109,4616.0
68042,5,21,163,8745.0
68046,5,21,163,8745.0
68053,5,21,163,2140.0
68055,4,15,109,4940.0
68057,4,15,109,5071.0
68058,5,21,163,818.0
68059,5,21,163,8745.0
68062,5,21,158,721.0
68063,4,16,115,5621.0
68066,3,14,101,3285.0
68069,4,15,109,4940.0
68071,4,15,109,4318.0
68076,3,14,101,3174.0
68081,3,14,106,3551.0
68086,5,21,162,7671.0
68087,1,3,14,52.0
68088,3,12,82,2544.0
68092,3,14,103,3354.0
68096,3,14,101,3098.0
68098,3,14,103,3354.0
68100,4,15,109,535.0
68101,2,8,48,545.0
68108,5,19,143,6559.0
68109,1,4,22,136.0
68110,5,21,163,8745.0
68115,5,21,163,8745.0
68116,3,14,101,3267.0
68119,2,8,51,845.0
68123,2,8,51,929.0
68126,3,13,93,2783.0
68127,2,8,51,864.0
68129,5,21,163,8745.0
68130,3,14,101,3108.0
68132,3,14,101,3017.0
68137,3,14,106,3551.0
68141,5,21,163,8745.0
68142,5,21,163,8745.0
68144,5,21,163,8946.0
68146,5,17,125,5954.0
68154,5,21,163,7961.0
68155,5,21,163,8745.0
68157,2,8,51,1015.0
68159,2,8,51,1376.0
68161,5,21,163,8745.0
68166,4,15,109,3750.0
68167,2,8,48,554.0
68169,4,15,109,4303.0
68171,4,16,115,5488.0
68172,3,14,101,3156.0
68173,4,15,109,1434.0
68174,3,13,93,2835.0
68175,5,17,128,6073.0
68178,4,16,115,5487.0
68180,5,21,163,8745.0
68182,3,14,106,3551.0
68184,5,17,125,5931.0
68185,3,14,101,3095.0
68190,4,15,109,4812.0
68192,2,8,51,1301.0
68200,5,21,163,8745.0
68201,5,21,158,7214.0
68206,5,17,126,6039.0
68207,5,21,163,426.0
68209,3,14,106,3551.0
68210,5,21,163,8745.0
68212,5,21,163,8745.0
68220,4,15,109,535.0
68222,4,15,109,1977.0
68229,4,15,109,4112.0
68230,5,21,163,8745.0
68231,3,14,101,3098.0
68233,3,14,103,3388.0
68235,5,21,163,8745.0
68239,5,17,125,5954.0
68240,4,15,109,3915.0
68242,2,8,51,707.0
68243,5,21,162,7784.0
68244,3,14,101,3285.0
68245,5,21,163,8745.0
68250,4,15,109,1434.0
68251,5,21,162,667.0
68252,3,14,106,3547.0
68255,5,17,135,6244.0
68257,5,17,131,6136.0
68259,5,21,162,7892.0
68260,3,14,106,3551.0
68262,2,8,48,554.0
68264,3,14,101,3260.0
68267,5,21,163,8745.0
68268,5,17,127,6062.0
68269,4,16,115,5596.0
68271,2,8,51,1376.0
68275,4,15,109,4940.0
68277,2,9,54,2201.0
68281,2,9,54,2209.0
68284,2,9,54,2177.0
68286,4,15,109,4940.0
68288,4,15,109,4726.0
68292,5,21,163,8745.0
68294,3,14,101,3074.0
68295,3,14,101,3260.0
68296,3,14,101,3144.0
68298,5,21,163,8745.0
68300,3,14,101,3213.0
68301,4,15,109,4940.0
68302,3,14,101,3071.0
68306,5,21,163,8745.0
68307,2,9,54,2167.0
68308,4,15,109,535.0
68310,3,12,89,2623.0
68311,4,15,109,1434.0
68316,2,8,51,917.0
68317,4,15,109,4940.0
68320,2,8,51,1280.0
68322,4,15,109,535.0
68330,3,14,105,3472.0
68333,2,8,48,545.0
68334,5,21,162,7667.0
68336,5,21,162,7687.0
68337,2,7,43,283.0
68338,5,17,123,5782.0
68341,5,21,163,8745.0
68346,4,15,109,3915.0
68347,4,15,109,535.0
68348,3,13,93,2831.0
68350,3,14,101,3098.0
68353,4,15,109,4395.0
68354,4,15,109,5183.0
68356,5,21,163,4575.0
68361,5,21,163,8745.0
68371,5,21,163,8745.0
68376,3,14,105,3503.0
68377,4,15,109,4940.0
68379,4,15,109,3915.0
68380,4,15,109,1434.0
68382,3,14,107,3578.0
68386,2,8,51,1804.0
68388,4,15,109,5046.0
68391,3,13,93,2787.0
68393,3,14,101,3013.0
68394,3,14,101,3098.0
68395,5,21,163,8745.0
68396,3,14,101,3118.0
68398,5,21,163,8745.0
68399,5,21,163,8745.0
68402,4,16,115,5487.0
68403,4,15,109,4940.0
68404,5,21,163,8745.0
68405,4,15,109,1434.0
68406,3,14,103,3381.0
68407,3,13,93,2882.0
68413,5,21,163,8745.0
68414,3,14,107,3637.0
68422,2,8,51,1720.0
68426,3,14,101,3098.0
68427,5,21,159,7494.0
68429,3,14,101,3013.0
68432,4,15,109,4115.0
68435,5,21,163,8745.0
68444,4,15,109,535.0
68445,2,8,48,554.0
68447,2,8,48,554.0
68449,5,21,163,8745.0
68450,3,14,101,3017.0
68452,3,14,101,3098.0
68453,5,21,163,8745.0
68457,5,21,163,8745.0
68458,3,14,101,3013.0
68461,3,14,101,3095.0
68462,3,11,69,2282.0
68465,5,21,163,8129.0
68470,2,8,51,994.0
68472,5,21,163,8745.0
68480,5,21,163,8745.0
68481,3,13,93,2682.0
68482,5,21,163,9061.0
68487,5,21,163,8745.0
68489,4,15,109,4940.0
68490,3,14,101,3098.0
68493,4,15,109,1401.0
68496,4,15,109,535.0
68497,2,8,48,545.0
68500,5,21,163,1556.0
68501,2,8,48,509.0
68502,4,15,109,1434.0
68504,4,15,109,4940.0
68506,5,21,163,8462.0
68507,4,15,109,4940.0
68512,5,21,163,8745.0
68513,3,11,70,2282.0
68515,5,21,163,8745.0
68516,3,12,77,2496.0
68518,3,14,101,3098.0
68527,3,14,101,3035.0
68533,3,14,103,3354.0
68534,3,12,88,2606.0
68536,2,8,51,799.0
68539,4,15,109,4328.0
68540,3,13,93,2704.0
68541,3,13,93,2819.0
68542,4,16,115,5506.0
68543,3,14,106,3551.0
68544,2,8,51,870.0
68546,3,13,93,2745.0
68549,2,8,51,1847.0
68557,4,15,109,4940.0
68562,3,12,89,2639.0
68565,2,8,48,545.0
68566,4,16,115,5639.0
68569,4,15,109,3956.0
68578,3,12,86,2564.0
68579,5,21,163,8745.0
68587,4,15,109,4176.0
68590,4,16,115,5671.0
68592,4,15,109,4736.0
68593,4,15,109,935.0
68600,2,8,50,611.0
68602,5,21,162,7784.0
68604,3,14,105,3503.0
68605,4,15,109,3915.0
68606,5,21,163,8745.0
68607,5,21,158,7214.0
68613,4,15,109,4839.0
68618,4,15,109,4232.0
68619,5,21,163,8048.0
68622,2,8,51,1376.0
68623,5,21,163,8745.0
68627,4,15,109,935.0
68631,4,15,109,4940.0
68634,5,21,163,1722.0
68636,2,8,51,2061.0
68637,5,21,163,8048.0
68638,5,21,163,8745.0
68639,3,13,93,2838.0
68640,5,21,158,7209.0
68647,3,14,101,3098.0
68649,5,21,163,426.0
68651,5,21,162,7866.0
68653,5,21,163,8745.0
68655,1,4,22,136.0
68660,5,21,163,8745.0
68661,5,21,163,8745.0
68662,3,14,105,3503.0
68665,5,21,163,8745.0
68666,5,21,163,8745.0
68669,3,13,93,2711.0
68676,5,21,163,8745.0
68677,2,8,51,783.0
68678,5,20,155,7009.0
68682,5,20,157,7052.0
68683,5,21,163,8745.0
68684,5,20,155,6989.0
68685,3,11,69,2286.0
68689,5,20,155,7021.0
68690,3,12,89,2617.0
68692,4,15,109,3687.0
68695,4,15,109,3973.0
68698,3,14,105,3503.0
68700,3,14,106,3551.0
68701,5,21,163,8745.0
68707,3,14,101,3260.0
68708,4,15,109,535.0
68709,2,8,51,1564.0
68712,5,21,163,1396.0
68714,5,21,163,426.0
68716,3,14,103,3354.0
68719,4,15,109,3958.0
68720,3,14,103,3354.0
68721,3,14,101,3174.0
68723,4,15,109,3687.0
68726,5,21,163,2056.0
68727,4,15,109,535.0
68729,5,21,162,7771.0
68731,4,15,109,4940.0
68733,5,21,163,8985.0
68735,5,21,163,3803.0
68737,4,15,109,4940.0
68738,3,14,101,3013.0
68742,5,21,163,8745.0
68743,5,21,163,8414.0
68745,3,14,101,3140.0
68746,2,8,51,1195.0
68747,3,14,101,3285.0
68750,4,15,109,1434.0
68751,4,15,109,4940.0
68753,2,8,51,1804.0
68755,3,11,74,2468.0
68756,5,21,163,8683.0
68757,4,15,109,4303.0
68758,5,21,163,8087.0
68759,5,20,157,7084.0
68760,2,8,48,441.0
68762,3,14,101,3285.0
68763,4,16,115,390.0
68765,3,14,101,3098.0
68767,5,21,163,8745.0
68772,2,8,48,545.0
